# BEGIN METADATA
# {
#   "channel_width": 30.0,
#   "flow_rate": 0.25,
#   "fluid_viscosity": 4.24,
#   "scaled_from": "20220826_HyperelasticLookup_3D_nonNewtonian_All_lut.txt"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
5.464148e+02	6.650000e-04	2.627566e+01
5.581800e+02	7.290000e-04	2.627566e+01
5.699407e+02	8.010000e-04	2.627566e+01
5.818365e+02	8.920000e-04	2.627566e+01
5.936085e+02	9.950000e-04	2.627566e+01
6.053332e+02	1.131000e-03	2.627566e+01
5.698530e+02	5.240000e-04	3.526833e+01
5.817330e+02	5.760000e-04	3.526833e+01
5.934915e+02	6.320000e-04	3.526833e+01
6.052027e+02	7.140000e-04	3.526833e+01
6.169343e+02	8.140000e-04	3.526833e+01
6.287422e+02	9.560000e-04	3.526833e+01
6.641797e+01	2.260900e-02	7.456710e-01
7.777620e+01	2.759900e-02	7.456710e-01
8.903092e+01	3.297200e-02	7.456710e-01
1.001972e+02	3.937400e-02	7.456710e-01
1.112134e+02	4.673000e-02	7.456710e-01
1.221291e+02	5.510300e-02	7.456710e-01
6.652598e+01	2.026200e-02	7.813612e-01
7.793528e+01	2.461300e-02	7.813612e-01
8.925255e+01	2.923400e-02	7.813612e-01
1.005075e+02	3.461900e-02	7.813612e-01
1.116468e+02	4.061600e-02	7.813612e-01
1.227580e+02	4.700600e-02	7.813612e-01
1.336336e+02	5.519600e-02	7.813612e-01
7.807995e+01	2.188800e-02	8.208754e-01
8.945077e+01	2.587400e-02	8.208754e-01
1.007775e+02	3.044700e-02	8.208754e-01
1.120115e+02	3.543400e-02	8.208754e-01
1.232507e+02	4.059400e-02	8.208754e-01
1.343183e+02	4.683700e-02	8.208754e-01
1.454450e+02	5.369000e-02	8.208754e-01
1.563053e+02	6.172600e-02	8.208754e-01
6.671340e+01	1.617100e-02	8.629389e-01
7.820685e+01	1.949200e-02	8.629389e-01
8.962222e+01	2.295500e-02	8.629389e-01
1.010070e+02	2.687900e-02	8.629389e-01
1.123135e+02	3.110100e-02	8.629389e-01
1.236427e+02	3.539200e-02	8.629389e-01
1.348326e+02	4.046200e-02	8.629389e-01
1.572091e+02	5.175500e-02	8.629389e-01
6.679147e+01	1.446400e-02	9.075517e-01
7.831823e+01	1.738300e-02	9.075517e-01
1.803020e+02	5.533700e-02	9.075517e-01
1.913641e+02	6.243300e-02	9.075517e-01
2.024604e+02	6.978300e-02	9.075517e-01
8.977117e+01	2.040800e-02	9.075517e-01
1.012036e+02	2.380500e-02	9.075517e-01
1.125686e+02	2.742300e-02	9.075517e-01
1.239655e+02	3.106000e-02	9.075517e-01
1.352439e+02	3.529400e-02	9.075517e-01
1.466167e+02	3.969700e-02	9.075517e-01
1.691158e+02	4.953000e-02	9.075517e-01
1.028092e+02	5.734470e-02	6.755652e-01
1.049737e+02	5.975380e-02	6.755652e-01
1.274607e+02	5.744260e-02	7.520443e-01
1.341693e+02	6.270340e-02	7.520443e-01
1.460734e+02	5.889200e-02	8.030303e-01
1.491487e+02	6.150270e-02	8.030303e-01
1.522237e+02	6.427300e-02	8.030303e-01
1.820788e+02	6.793070e-02	8.667629e-01
2.122058e+02	6.995710e-02	9.304954e-01
2.144396e+02	7.157510e-02	9.304954e-01
2.441925e+02	7.082400e-02	9.942280e-01
2.519055e+02	7.526880e-02	9.942280e-01
2.792767e+02	7.303460e-02	1.057961e+00
2.851583e+02	7.606680e-02	1.057961e+00
3.316253e+02	8.186730e-02	1.121693e+00
3.351150e+02	8.343490e-02	1.121693e+00
3.872812e+02	8.473160e-02	1.198172e+00
3.913582e+02	8.608770e-02	1.198172e+00
4.480785e+02	8.761410e-02	1.274651e+00
4.926397e+02	8.581680e-02	1.363877e+00
4.978260e+02	8.691890e-02	1.363877e+00
5.155560e+02	7.998690e-02	1.453102e+00
5.209830e+02	8.095120e-02	1.453102e+00
5.317515e+02	7.480100e-02	1.542328e+00
5.260185e+02	6.558260e-02	1.657047e+00
5.370930e+02	6.741210e-02	1.657047e+00
5.426303e+02	6.830630e-02	1.657047e+00
5.364832e+02	6.059300e-02	1.771765e+00
5.477782e+02	6.241960e-02	1.771765e+00
5.443313e+02	5.557610e-02	1.899230e+00
5.557905e+02	5.739620e-02	1.899230e+00
5.469480e+02	4.975100e-02	2.052189e+00
5.584613e+02	5.155140e-02	2.052189e+00
5.642190e+02	5.245070e-02	2.052189e+00
5.600272e+02	4.610500e-02	2.217893e+00
5.718172e+02	4.789990e-02	2.217893e+00
5.678753e+02	4.185340e-02	2.409091e+00
5.738535e+02	4.273610e-02	2.409091e+00
5.798295e+02	4.362470e-02	2.409091e+00
5.704920e+02	3.696170e-02	2.638528e+00
5.764973e+02	3.781850e-02	2.638528e+00
5.885055e+02	3.956120e-02	2.638528e+00
5.783400e+02	3.305880e-02	2.906205e+00
5.844262e+02	3.389550e-02	2.906205e+00
5.905148e+02	3.474500e-02	2.906205e+00
5.809545e+02	2.872410e-02	3.224868e+00
5.870700e+02	2.952510e-02	3.224868e+00
5.931855e+02	3.034210e-02	3.224868e+00
5.993010e+02	3.117500e-02	3.224868e+00
5.914193e+02	2.565230e-02	3.594517e+00
5.976450e+02	2.643080e-02	3.594517e+00
6.038708e+02	2.722730e-02	3.594517e+00
5.992672e+02	2.215050e-02	4.078884e+00
6.055740e+02	2.289270e-02	4.078884e+00
6.118830e+02	2.365500e-02	4.078884e+00
6.097297e+02	1.912700e-02	4.677970e+00
6.161490e+02	1.983480e-02	4.677970e+00
6.201945e+02	1.612790e-02	5.506494e+00
6.267240e+02	1.679130e-02	5.506494e+00
6.280425e+02	1.298250e-02	6.628187e+00
6.280425e+02	9.286680e-03	8.361712e+00
6.254257e+02	5.806050e-03	1.122968e+01
6.254257e+02	3.035590e-03	1.761568e+01
